config_label,model,iteration,sector,U,method,degree,n_delta,y0_real,y0_imag,y0_abs,s0_abs,y_fit_rms,B0_0_real,B0_0_imag,Bx0_real,Bx0_imag,Bx0_abs,Bx_fit_rms,By0_real,By0_imag,Bz0_real,Bz0_imag,Bz0_abs,Bz_fit_rms,nilpotent_mismatch0,trace_component_fraction0,beta0,Gamma_PT,F_lambda,soc_lambda,Lambda,z_shift,nkeep,max_tracking_cost,max_residual,max_biorth_error,min_support,median_alignment,median_trace_fraction,ybare_real,ybare_imag,delta_y_real,delta_y_imag,delta_y_abs,Q_real,Q_imag,Q_abs,C_beta0_real,C_beta0_imag,C_beta0_abs,C_beta0_phase,C_gamma_real,C_gamma_imag,C_gamma_abs
reference,scalar,4,1,0.0025,quadratic_all,2,5,-2.3395665929907816e-12,-5.061521887640755e-12,5.57607170525137e-12,2.3613707259241125e-06,3.5315772153858227e-11,-4.080346073517061e-12,-8.093476155782291e-12,9.846143632057242e-07,6.43688523093083e-05,6.437638241670446e-05,5.15129330198771e-07,-2.1700364518942727e-13,1.5283139011112292e-13,6.436884546532671e-05,-9.846269577908572e-07,6.437637576615446e-05,5.151288866240948e-07,1.1132968164492273e-07,9.955697770892592e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.0808871099014819,9.625456999159456e-12,3.584177639350222e-09,1.113470411288365,0.9999999645984781,0.00017550796200903126,2.6889705153073368e-14,2.5129523795763766e-14,-2.366456298143855e-12,-5.086651411436519e-12,5.6101816363192594e-12,-2.020971535487468e-23,2.3878430061586724e-23,3.1282775083600656e-23,-1.2934217827119794e-17,1.5282195239415502e-17,2.0020976053504418e-17,2.2731725858395597,-3.233554456779948e-16,3.8205488098538753e-16,5.005244013376104e-16
reference,scalar,4,1,0.005,quadratic_all,2,5,9.829941678323864e-11,1.0397450380088454e-10,1.4308554357643897e-10,1.19618369649665e-05,5.6838011501652746e-11,1.497263557768832e-10,1.605905611966371e-10,1.5741379266375492e-06,6.620419127308588e-05,6.622290277793188e-05,1.3914242936587928e-07,3.04643012872203e-14,-5.3182812140645e-15,6.620442799535565e-05,-1.5738835330096455e-06,6.622313338681362e-05,1.3914662293595624e-07,2.6236807569107693e-06,2.3444041499277468e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22132714743388746,1.2590236436450674e-11,2.0380439431245014e-09,1.1132614223570494,0.9999999640153963,0.00017879936444571693,2.6889705153073368e-14,2.5129523795763766e-14,9.827252707808557e-11,1.0394937427708878e-10,1.430488098199749e-10,-1.147952513281897e-21,2.043600010662335e-20,2.0468216711053748e-20,-1.8367240212510351e-16,3.269760017059736e-15,3.2749146737685993e-15,1.6269104081764254,-4.591810053127587e-15,8.17440004264934e-14,8.187286684421497e-14
reference,scalar,4,1,0.0075,quadratic_all,2,5,3.3177841370464324e-11,3.2382404658483396e-11,4.636150654874646e-11,6.808928443503167e-06,2.1073712116037834e-12,4.990875644391665e-11,5.00023315996398e-11,1.3115776925868395e-06,6.714302087920755e-05,6.715582989457722e-05,8.253698065328872e-08,4.229429075766324e-13,2.37162634756031e-13,6.714309844142613e-05,-1.3114999933400854e-06,6.715590592455418e-05,8.253699077327907e-08,8.174004831749052e-07,7.438749209418106e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.18813328501023302,1.4777579003131093e-11,1.2198727539110552e-08,1.1130604342445132,0.9999999633988916,0.00018221474996161482,2.6889705153073368e-14,2.5129523795763766e-14,3.315095166531125e-11,3.235727513468763e-11,4.6324711013212776e-11,5.207063857428897e-23,2.147052073239069e-21,2.1476833930078517e-21,3.702800965282771e-18,1.526792585414449e-16,1.5272415239166947e-16,1.5465489254017892,9.257002413206927e-17,3.816981463536122e-15,3.818103809791736e-15
reference,scalar,4,1,0.01,quadratic_all,2,5,3.256843373296463e-11,3.184462815970664e-11,4.5549788346912105e-11,6.749058330382995e-06,2.0719472072080994e-12,4.873069300767127e-11,4.885628342338343e-11,1.2651970268082786e-06,6.836666142066248e-05,6.837836731981939e-05,7.960842431822979e-08,3.1488135469316863e-13,-2.589309068496386e-13,6.836673622461539e-05,-1.2651220636554892e-06,6.837844072397443e-05,7.96084372865117e-08,7.743775054640004e-07,7.135809810256446e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.1886642411122441,9.453456101857366e-12,8.404946688213433e-10,1.1128418063705197,0.9999999627484465,0.00018575012544924525,2.6889705153073368e-14,2.5129523795763766e-14,3.2541544027811555e-11,3.181949863591088e-11,4.551299354200657e-11,4.654701794925683e-23,2.072584602048203e-21,2.0731072228727768e-21,1.861880717970273e-18,8.290338408192812e-17,8.292428891491107e-17,1.548341661035187,4.654701794925682e-17,2.0725846020482026e-15,2.0731072228727762e-15
reference,scalar,4,1,0.015,quadratic_all,2,5,3.1194955230458996e-11,3.062472151418913e-11,4.371497225953574e-11,6.611729899166764e-06,1.9917422371861555e-12,4.615853886400041e-11,4.636073757182458e-11,1.169686472517434e-06,7.094039179157802e-05,7.095003420708534e-05,7.358918898255236e-08,-3.4781158328596287e-13,7.943067794427783e-15,7.09404608853549e-05,-1.1696171396532665e-06,7.095010214848135e-05,7.358920777034898e-08,6.897989325176038e-07,6.520042880999473e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2190357535497727,1.8219938440048353e-11,1.076958061494345e-09,1.112384654031349,0.9999999613388433,0.0001931898505330307,2.6889705153073368e-14,2.5129523795763766e-14,3.116806552530592e-11,3.0599591990393363e-11,4.367817920390351e-11,3.518242552832176e-23,1.9090662290591255e-21,1.909390392245673e-21,6.254653427257202e-19,3.393895518327334e-17,3.394471808436752e-17,1.5523692849407966,1.5636633568143004e-17,8.484738795818336e-16,8.48617952109188e-16
reference,scalar,4,1,0.02,quadratic_all,2,5,2.9547360669607855e-11,2.915695332994222e-11,4.151113645787499e-11,6.442913662146575e-06,1.895467657259232e-12,4.3201867362428405e-11,4.35152061600634e-11,1.0689429201149365e-06,7.368290270070821e-05,7.369065605196156e-05,6.721638672377271e-08,2.5981743904642984e-13,-1.722522242248235e-13,7.368296575601292e-05,-1.0688794935850047e-06,7.369071818060657e-05,6.721641717930348e-08,6.068375237493756e-07,5.883894085865875e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22046535300163528,1.2783914513972628e-11,1.209184435188047e-09,1.1118993677878055,0.9999999597721058,0.00020113626067655183,2.6889705153073368e-14,2.5129523795763766e-14,2.952047096445478e-11,2.9131823806146456e-11,4.147434585663262e-11,2.28567755915199e-23,1.7214954991522003e-21,1.721647230355779e-21,2.28567755915199e-19,1.7214954991522003e-17,1.7216472303557786e-17,1.5575198281726361,5.714193897879974e-18,4.3037387478805e-16,4.3041180758894466e-16
reference,scalar,4,1,0.03,quadratic_all,2,5,2.4875968259030586e-11,2.5155845126619095e-11,3.537838804777208e-11,5.947973440405739e-06,1.636916347897939e-12,3.535081696121298e-11,3.6333641478707005e-11,8.415944969148085e-07,7.965412842450075e-05,7.965857428026248e-05,5.278445325304997e-08,-4.09737143356864e-14,4.418356970537574e-13,7.96541775940769e-05,-8.41544070502949e-07,7.965862291435461e-05,5.2784578850616516e-08,4.420778612159607e-07,4.4999031402446135e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2862498925159491,8.399461246341503e-12,4.64431637992146e-09,1.1108354292904734,0.9999999561031385,0.00021861777011483543,2.6889705153073368e-14,2.5129523795763766e-14,2.4849078553877512e-11,2.513071560282333e-11,3.5341612465856215e-11,-1.4039500253319063e-23,1.2502504553030925e-21,1.2503292800510404e-21,-6.239777890364028e-20,5.556668690235967e-18,5.557019022449069e-18,1.5820252050723207,-1.559944472591007e-18,1.3891671725589917e-16,1.389254755612267e-16
reference,scalar,4,1,0.05,quadratic_all,2,5,-4.085816927843159e-11,1.794643035852205e-11,4.462582614807543e-11,6.680256443286847e-06,1.0789066553296075e-11,-6.674014706097384e-11,2.8602279302362664e-11,-2.9682594703867893e-08,9.191022686540558e-05,9.191023165843261e-05,1.3867658472289667e-08,-1.140738156734097e-13,-1.6240449010922536e-13,9.19101557498103e-05,2.971277305280927e-08,9.191016055259216e-05,1.3885963163741617e-08,4.2026823252988696e-07,5.586282773123834e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.8818204332289407,1.0744045705745116e-11,2.6494094373491432e-09,1.108242855475099,0.9999999461053763,0.000260363693075842,2.6889705153073368e-14,2.5129523795763766e-14,-4.0885058983584663e-11,1.7921300834726285e-11,4.4640352504208094e-11,1.348865283545424e-21,-1.4659724069479125e-21,1.9921126100415943e-21,2.158184453672678e-18,-2.3455558511166593e-18,3.18738017606655e-18,-0.8269776934885923,5.3954611341816946e-17,-5.863889627791648e-17,7.968450440166376e-17
reference,scalar,4,1,0.075,quadratic_all,2,5,9.150507609192659e-11,1.3883812403071816e-11,9.255235922132382e-11,9.62041367204778e-06,1.3304663043292407e-11,1.5593078630307145e-10,4.479841011671041e-11,1.6948976679497765e-06,0.00012037854225262879,0.00012039047351419777,1.7175013516888294e-07,1.4362422865283444e-14,2.710630126614842e-13,0.00012037866238061903,-1.694878247985042e-06,0.00012039059335688381,1.7175565422041495e-07,5.053868626921296e-07,9.528979534569006e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7639585946323819,9.375462970985608e-12,1.917323851048409e-09,1.1038290311329746,0.9999999264203644,0.00032735190668631704,2.6889705153073368e-14,2.5129523795763766e-14,9.147818638677351e-11,1.3858682879276053e-11,9.252200644042266e-11,8.178307052823621e-21,2.538205810169237e-21,8.563129975951635e-21,5.815685015341242e-18,1.8049463538981243e-18,6.08933687178783e-18,0.3009325606588794,1.4539212538353105e-16,4.5123658847453104e-17,1.5223342179469575e-16
reference,scalar,4,1,0.1,quadratic_all,2,5,-5.915410260507979e-11,-1.8135636650738288e-10,1.9075990020906516e-10,1.3811585723915454e-05,1.0120864647260101e-10,-1.3796909497054929e-10,-3.075179173531436e-10,6.026546259442164e-07,0.000148939309199377,0.00014894052845812586,7.925481750461035e-07,-2.105524903159628e-13,-1.786179001319951e-13,0.0001489392481133328,-6.028444051000983e-07,0.00014894046814060196,7.92560504177516e-07,6.692876886526809e-07,1.6001717689185577e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.547192691566873,1.1810670153819649e-11,5.425617795380871e-09,1.0976418168559232,0.9999998956184998,0.0004108077387006016,2.6889705153073368e-14,2.5129523795763766e-14,-5.918099231023286e-11,-1.8138149603117864e-10,1.9079213021855047e-10,-2.93938905804979e-20,2.1462309358576412e-20,3.639548772116565e-20,-1.1757556232199158e-17,8.584923743430564e-18,1.455819508846626e-17,2.5109090577348776,-2.939389058049789e-16,2.1462309358576405e-16,3.639548772116564e-16
reference,scalar,4,1,0.0,quadratic_small4,2,4,2.3886000283388868e-14,2.258950779188715e-14,3.2875931497339865e-14,1.8131721235817594e-07,9.05977278370382e-16,-1.4639786818208902e-12,-1.4625331849603867e-12,1.2043727210546555e-09,6.224765605507428e-05,6.224765606672543e-05,4.900788206744452e-11,2.750458806430282e-13,1.341986990546283e-13,6.224765611471475e-05,-1.204319055565021e-09,6.224765612636487e-05,4.900725933697156e-11,6.444478241172784e-10,2.350700739021089e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6145781419692795,9.353286798318918e-12,6.46561427094386e-08,1.113673178570881,0.9999999651649047,0.0001722503758253058,2.3886000283388868e-14,2.258950779188715e-14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,4,1,0.0025,quadratic_small4,2,4,8.7112081507559e-12,7.944779532430918e-12,1.1790024141821308e-11,3.4336604581439483e-06,3.876355588496446e-11,1.3183416901780798e-11,1.2346410855883715e-11,1.2860176728893306e-06,6.469373821665168e-05,6.470651903710816e-05,5.419192324367822e-07,-2.6986278552420243e-13,2.251186541653052e-13,6.469375839058509e-05,-1.2859978593916884e-06,6.470653881327418e-05,5.419190587891133e-07,2.1849829338350788e-07,1.9737996530600237e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.0808871099014819,9.625456999159456e-12,3.584177639350222e-09,1.113470411288365,0.9999999645984781,0.00017550796200903126,2.3886000283388868e-14,2.258950779188715e-14,8.68732215047251e-12,7.922190024639031e-12,1.17571536067443e-11,1.2737018365657856e-23,1.3803070552718037e-22,1.3861712486261678e-22,8.151691754021028e-18,8.833965153739544e-17,8.871495991207472e-17,1.478780205888153,2.0379229385052566e-16,2.2084912884348856e-15,2.217873997801868e-15
reference,scalar,4,1,0.005,quadratic_small4,2,4,2.0095618734697397e-12,-2.701053499097462e-12,3.366604955781099e-12,1.8348310428432094e-06,6.337234608524832e-12,3.0825170681134464e-12,-2.73305557147868e-12,1.3828801781587522e-06,6.597276284014776e-05,6.598725478718997e-05,8.215991496716118e-08,7.810680824356428e-14,1.647896633532394e-13,6.59727660990757e-05,-1.382886908265234e-06,6.598725818644387e-05,8.215901512239605e-08,5.665964917788247e-08,4.414536360122574e-08,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22132714743388746,1.2590236436450674e-11,2.0380439431245014e-09,1.1132614223570494,0.9999999640153963,0.00017879936444571693,2.3886000283388868e-14,2.258950779188715e-14,1.985675873186351e-12,-2.723643006889349e-12,3.3706290069261008e-12,-3.366366946226785e-24,-1.0836745908930717e-23,1.1347576318816934e-23,-5.386187113962856e-19,-1.7338793454289147e-18,1.8156122110107096e-18,-1.8719891623223055,-1.3465467784907138e-17,-4.334698363572286e-17,4.539030527526773e-17
reference,scalar,4,1,0.0075,quadratic_small4,2,4,2.985253001044323e-11,2.9037000236060216e-11,4.164517896147614e-11,6.453307598547906e-06,1.1152837236335467e-12,4.477336466373731e-11,4.483810328120319e-11,1.4314305397787385e-06,6.726299273234742e-05,6.727822221716351e-05,5.4295539320160554e-08,5.848376626461497e-13,3.159359457972529e-13,6.726306231288622e-05,-1.4313608669474405e-06,6.727829029961035e-05,5.429554259066388e-08,7.317893581195257e-07,6.659766194409448e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.18813328501023302,1.4777579003131093e-11,1.2198727539110552e-08,1.1130604342445132,0.9999999633988916,0.00018221474996161482,2.3886000283388868e-14,2.258950779188715e-14,2.982864401015984e-11,2.9014410728268327e-11,4.161230627342706e-11,4.7969039318248906e-23,1.7322879101653236e-21,1.732951941756626e-21,3.4111316848532555e-18,1.231849180562008e-16,1.2323213808047119e-16,1.543112254306576,8.527829212133138e-17,3.0796229514050196e-15,3.080803452011779e-15
reference,scalar,4,1,0.01,quadratic_small4,2,4,2.930139436407374e-11,2.8553130206486545e-11,4.091274808989915e-11,6.396307379253999e-06,1.0965540816898342e-12,4.371746935092024e-11,4.3808644798709496e-11,1.3807850432872882e-06,6.848239104936438e-05,6.849630976318235e-05,5.236802994470022e-08,3.668848107444014e-13,-4.717170927872042e-13,6.848245816071055e-05,-1.3807178271774127e-06,6.849637550594745e-05,5.236803513295861e-08,6.933500410676862e-07,6.389112051209716e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.1886642411122441,9.453456101857366e-12,8.404946688213433e-10,1.1128418063705197,0.9999999627484465,0.00018575012544924525,2.3886000283388868e-14,2.258950779188715e-14,2.927750836379035e-11,2.8530540698694657e-11,4.087987583826162e-11,4.323557513359612e-23,1.671949132865513e-21,1.6725080621171525e-21,1.7294230053438447e-18,6.687796531462052e-17,6.69003224846861e-17,1.5449427043207926,4.323557513359611e-17,1.6719491328655126e-15,1.6725080621171524e-15
reference,scalar,4,1,0.015,quadratic_small4,2,4,2.8060774464292477e-11,2.745378472671608e-11,3.9257067635736085e-11,6.265546076419524e-06,1.0538030015160392e-12,4.141262907514968e-11,4.156458820542432e-11,1.2764981797344627e-06,7.10473976550114e-05,7.105886405756981e-05,4.841272057842297e-08,-4.631390164091957e-13,9.976911041774943e-14,7.104745964884585e-05,-1.2764360258931163e-06,7.105892492490003e-05,4.8412727807351036e-08,6.176970312016744e-07,5.838632659473175e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2190357535497727,1.8219938440048353e-11,1.076958061494345e-09,1.112384654031349,0.9999999613388433,0.0001931898505330307,2.3886000283388868e-14,2.258950779188715e-14,2.803688846400909e-11,2.743119521892419e-11,3.922419643385974e-11,3.364667553221438e-23,1.5394592826220648e-21,1.5398269323614301e-21,5.981631205727001e-19,2.7368165024392262e-17,2.7374701019758757e-17,1.5489436413324171,1.4954078014317503e-17,6.842041256098065e-16,6.843675254939689e-16
reference,scalar,4,1,0.02,quadratic_small4,2,4,2.657786782943427e-11,2.612571986483368e-11,3.726843566363689e-11,6.104787929456427e-06,1.0025213394774918e-12,3.8768587553462073e-11,3.899788298107624e-11,1.1664621860423436e-06,7.378068938390299e-05,7.378990960826177e-05,4.421804685221111e-08,3.912948738807875e-13,-2.688855456885029e-13,7.378074597459502e-05,-1.166405352438073e-06,7.378996529348632e-05,4.421805731959949e-08,5.434567080603076e-07,5.269472455224902e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.22046535300163528,1.2783914513972628e-11,1.209184435188047e-09,1.1118993677878055,0.9999999597721058,0.00020113626067655183,2.3886000283388868e-14,2.258950779188715e-14,2.655398182915088e-11,2.610313035704179e-11,3.7235565866783756e-11,2.3785148097061592e-23,1.3875074391282298e-21,1.3877112909053444e-21,2.378514809706159e-19,1.3875074391282297e-17,1.3877112909053443e-17,1.5536556484826267,5.946287024265397e-18,3.468768597820574e-16,3.4692782272633607e-16
reference,scalar,4,1,0.03,quadratic_small4,2,4,2.2411298534942817e-11,2.2435033165000454e-11,3.1711149697495996e-11,5.6312653726756646e-06,8.603428860089626e-13,3.1794791395512436e-11,3.2411572212821174e-11,9.179526765150444e-07,7.973116308216793e-05,7.973644714653129e-05,3.471460526709114e-08,-1.4337224915855614e-13,6.797450904886413e-13,7.973120730778927e-05,-9.179077054622462e-07,7.9736490851513e-05,3.4714644712169866e-08,3.955139751659285e-07,4.0263462135894263e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.2862498925159491,8.399461246341503e-12,4.64431637992146e-09,1.1108354292904734,0.9999999561031385,0.00021861777011483543,2.3886000283388868e-14,2.258950779188715e-14,2.238741253465943e-11,2.2412443657208566e-11,3.167828705414127e-11,-1.0929310190050438e-24,1.0045543083929179e-21,1.0045549029341232e-21,-4.857471195577973e-21,4.464685815079635e-18,4.4646884574849925e-18,1.5718843024062128,-1.2143677988944931e-19,1.1161714537699088e-16,1.1161721143712482e-16
reference,scalar,4,1,0.05,quadratic_small4,2,4,-1.4338380842257434e-11,1.4514173556174524e-11,2.0402215546267783e-11,4.516881174689875e-06,2.6585921376625478e-12,-2.3521643378364237e-11,2.3478450213671098e-11,-1.9290283626605166e-08,9.194311714185704e-05,9.194311916547256e-05,3.170908796837769e-09,-2.512369675183931e-13,-2.7889659069581745e-13,9.194309194368626e-05,1.9315244934467953e-08,9.194309397254278e-05,3.175457556565026e-09,1.9288288303733824e-07,2.5559345987536697e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.8818204332289407,1.0744045705745116e-11,2.6494094373491432e-09,1.108242855475099,0.9999999461053763,0.000260363693075842,2.3886000283388868e-14,2.258950779188715e-14,-1.4362266842540824e-11,1.4491584048382637e-11,2.0402958537616197e-11,-4.40171423563933e-24,-4.1624228470602123e-22,4.1626555786601017e-22,-7.042742777022927e-21,-6.659876555296338e-19,6.660248925856162e-19,-1.581370817493692,-1.7606856942557314e-19,-1.6649691388240845e-17,1.6650622314640403e-17
reference,scalar,4,1,0.075,quadratic_small4,2,4,7.837692381079413e-11,6.947653402335632e-12,7.868425556515112e-11,8.870414621941362e-06,1.3363665828384288e-11,1.2894006804839403e-10,3.3804007044994103e-11,1.932951319072203e-06,0.00012035963478481144,0.00012037515518716932,1.6072463244165306e-07,-1.8211709809472336e-14,3.1791184449666865e-13,0.00012035973774897685,-1.9329411388365497e-06,0.00012037525797458833,1.607289640315719e-07,4.297654503262606e-07,7.830154109462533e-07,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7639585946323819,9.375462970985608e-12,1.917323851048409e-09,1.1038290311329746,0.9999999264203644,0.00032735190668631704,2.3886000283388868e-14,2.258950779188715e-14,7.835303781051075e-11,6.925063894543745e-12,7.865847089842798e-11,6.092957131090354e-21,1.0871349549750638e-21,6.189183226535908e-21,4.332769515442029e-18,7.7307374576004535e-19,4.401196961092201e-18,0.17656680237376052,1.0831923788605073e-16,1.9326843644001135e-17,1.1002992402730503e-16
reference,scalar,4,1,0.1,quadratic_small4,2,4,-1.2494288045347736e-10,-3.0095196198403765e-10,3.2585703429273026e-10,1.805151058201862e-05,9.590120322427967e-11,-2.700287030019846e-10,-5.378735523057759e-10,-4.526260932741007e-08,0.0001480477878214658,0.00014804779474052816,7.416348092197879e-07,-2.2771089394143845e-13,-2.6374081777846815e-13,0.00014804765817915988,4.494718930529863e-08,0.00014804766500213097,7.416565710965107e-07,1.151734442095899e-06,2.874561047977392e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.547192691566873,1.1810670153819649e-11,5.425617795380871e-09,1.0976418168559232,0.9999998956184998,0.0004108077387006016,2.3886000283388868e-14,2.258950779188715e-14,-1.2496676645376075e-10,-3.0097455149182954e-10,3.2588705614616964e-10,-7.496517401704201e-20,7.521362095364295e-20,1.0619258963017932e-19,-2.99860696068168e-17,3.0085448381457176e-17,4.247703585207172e-17,2.354540150709888,-7.496517401704199e-16,7.521362095364293e-16,1.0619258963017929e-15
